"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"633","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:41:47,FALSE,NA,"1597782918373732352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TonyBorgognone",50,TRUE,FALSE,NA,NA
"634","RT @Kamogelo_MN: Ene we cannot keep telling y'all that some people actually do not have a choice bc uber does not operate in all areas. 

S…",FALSE,0,NA,2022-11-30 02:41:45,FALSE,NA,"1597782910114975744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santyy_02",33,TRUE,FALSE,NA,NA
"635","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:41:45,FALSE,NA,"1597782907850207232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j_luciann",3511,TRUE,FALSE,NA,NA
"636","The more I think about it the better I feel about just driving next time. XD While it will somewhat suck doing it a… https://t.co/7CeG85J9Em",FALSE,6,NA,2022-11-30 02:41:43,TRUE,NA,"1597782900115927041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zuelansi",0,FALSE,FALSE,NA,NA
"637","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:41:40,FALSE,NA,"1597782889579843584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sad_kobe",3511,TRUE,FALSE,NA,NA
"638","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:41:39,FALSE,NA,"1597782884550680583",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jockey4books",3257,TRUE,FALSE,NA,NA
"639","@reddsocks Uber",FALSE,0,"reddsocks",2022-11-30 02:41:38,FALSE,"1597641605607231490","1597782880981495808","886320084909780992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mammothishere",0,FALSE,FALSE,NA,NA
"640","$uber  Top analyst price target for next week ---&gt;🚀
https://t.co/sig57PzblK",FALSE,0,NA,2022-11-30 02:41:35,FALSE,NA,"1597782865340944384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VantasselArlean",0,FALSE,FALSE,NA,NA
"641","RT @FriedmanGrace: One of the biggest deterrents for young voters is transportation — that’s why @VotersTomorrow &amp; @Plus1_Vote teamed up to…",FALSE,0,NA,2022-11-30 02:41:33,FALSE,NA,"1597782860580421633",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jazz2M",50,TRUE,FALSE,NA,NA
"642","@Uber WTFUCK IS THIS BULL SHIT MY UBER WAS $17 AN SOME CHANGE, I DID NOT TAKE THIS $9.20 TRIP AN MY GOT DAM LOCATIO… https://t.co/MNkudeKhrz",FALSE,0,"Uber",2022-11-30 02:41:32,TRUE,NA,"1597782854435414016","19103481","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tyrastarr6",0,FALSE,FALSE,NA,NA
"643","RT @Kamogelo_MN: Lol wait till y'all find out that uber drivers are also bolt drivers. Maybe then you guys will stop asking people this que…",FALSE,0,NA,2022-11-30 02:41:30,FALSE,NA,"1597782844797247488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","santyy_02",462,TRUE,FALSE,NA,NA
"644","RT @santiagomayer_: Lots of young people don’t have a simple way to get to the polls. 

So @VotersTomorrow and @Plus1_Vote are helping fund…",FALSE,0,NA,2022-11-30 02:41:29,FALSE,NA,"1597782843127918592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dunwood5289",275,TRUE,FALSE,NA,NA
"645","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:41:26,FALSE,NA,"1597782831140573184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RobbinClyde30",3257,TRUE,FALSE,NA,NA
"646","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:41:16,FALSE,NA,"1597782789180784640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tshepotk14cj",3511,TRUE,FALSE,NA,NA
"647","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:41:14,FALSE,NA,"1597782778523029505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KickAssKasss",50,TRUE,FALSE,NA,NA
"648","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:41:14,FALSE,NA,"1597782778497884160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alarcon_lx",3511,TRUE,FALSE,NA,NA
"649","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:41:10,FALSE,NA,"1597782760848252928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jxrri",3511,TRUE,FALSE,NA,NA
"650","facts #uber https://t.co/y6tUgtjoXo",FALSE,0,NA,2022-11-30 02:41:07,FALSE,NA,"1597782747837214720",NA,"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>","tealdubs",0,FALSE,FALSE,NA,NA
"651","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:41:04,FALSE,NA,"1597782736760016896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RezohG",3511,TRUE,FALSE,NA,NA
"652","RT @santiagomayer_: NEW: @VotersTomorrow is teaming up with @Plus1_Vote to help provide free Uber rides to and from polling places in Georg…",FALSE,0,NA,2022-11-30 02:40:57,FALSE,NA,"1597782708016799744",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Jean40402780",137,TRUE,FALSE,NA,NA
"653","@wokestbloke yeah you can come to mine for pizza after. 40min uber or 1.5 hour bus",FALSE,1,"wokestbloke",2022-11-30 02:40:55,FALSE,"1597779144326414337","1597782698877415424","178282031","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","piss_river_fc",0,FALSE,FALSE,NA,NA
"654","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:40:45,FALSE,NA,"1597782657353801728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Balenciaga_mami",3511,TRUE,FALSE,NA,NA
"655","RT @KHOU: EXCLUSIVE | Beaten...and then carjacked. Houston Uber driver tells KHOU 11 reporter @MarcelinoKHOU about the moments leading up t…",FALSE,0,NA,2022-11-30 02:40:40,FALSE,NA,"1597782635396288512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elmo_713_htx",8,TRUE,FALSE,NA,NA
"656","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:40:36,FALSE,NA,"1597782618451238912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zaynadelic",3511,TRUE,FALSE,NA,NA
"657","@most_middle Probably Uber Eats. Salah is stayin wit his other wife tonight 😂😂😂",FALSE,0,"most_middle",2022-11-30 02:40:32,FALSE,"1597748988819558401","1597782600634048513","1489955556743958530","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Judge_Joodie",0,FALSE,FALSE,NA,NA
"658","Niggas carjacking Uber drivers, it’s crazy out here 😂😂😂",FALSE,0,NA,2022-11-30 02:40:30,FALSE,NA,"1597782592866205696",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MARQUELTRAMAINE",0,FALSE,FALSE,NA,NA
"659","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:40:16,FALSE,NA,"1597782535722995718",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bandidonorris",3257,TRUE,FALSE,NA,NA
"660","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:40:15,FALSE,NA,"1597782532170584064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Beantown1773",50,TRUE,FALSE,NA,NA
"661","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:40:12,FALSE,NA,"1597782517574414336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Emugashats_2",3511,TRUE,FALSE,NA,NA
"662","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:40:08,FALSE,NA,"1597782504051978241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Iam_JP_",3511,TRUE,FALSE,NA,NA
"663","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:40:08,FALSE,NA,"1597782502852427776",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mvg383",3257,TRUE,FALSE,NA,NA
"664","This guy in this Uber share keeps refusing to play whiskey with me but he’s just so haunted I see the ghosts the idiot",FALSE,0,NA,2022-11-30 02:40:07,FALSE,NA,"1597782498456526848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TherealMantis4",0,FALSE,FALSE,NA,NA
"665","RT @RaifaRafiq: Am I the only one that lies to Uber drivers? like big life lies just to test my acting. Last night I was a 32 year old engi…",FALSE,0,NA,2022-11-30 02:40:05,FALSE,NA,"1597782491464888320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kinithifonseka",9822,TRUE,FALSE,NA,NA
"666","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:40:01,FALSE,NA,"1597782473798127616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imbizzy",3511,TRUE,FALSE,NA,NA
"667","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:39:55,FALSE,NA,"1597782447684726785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Caymuspapi",3511,TRUE,FALSE,NA,NA
"668","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 02:39:55,FALSE,NA,"1597782445746782209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RobinKyle11",3257,TRUE,FALSE,NA,NA
"669","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:39:51,FALSE,NA,"1597782431305957376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dukeness",50,TRUE,FALSE,NA,NA
"670","What is Uber One? I just noticed a $9.99 #UberOne fee on my Platinum AmEx card. Anyone else billed for this? 

cc:… https://t.co/MfjSEetCgV",FALSE,0,NA,2022-11-30 02:39:49,TRUE,NA,"1597782422846046210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScanmyphotosC",0,FALSE,FALSE,NA,NA
"671","@TCNewsTV We are sorry for the inconvenience caused to you. Please send us the phone number and email address assoc… https://t.co/ugTWGY32dW",FALSE,0,"TCNewsTV",2022-11-30 02:39:49,TRUE,"1597780494586118144","1597782420392230912","1566978509649608704","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
"672","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:39:48,FALSE,NA,"1597782418827939847",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","choclitbear",3511,TRUE,FALSE,NA,NA
"673","RT @RogueCitizenOne: .@VotersTomorrow is partnering with Uber to offer young Georgia voters free rides to and from polling locations for th…",FALSE,0,NA,2022-11-30 02:39:47,FALSE,NA,"1597782412591005697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jacy_Franklyn",119,TRUE,FALSE,NA,NA
"674","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:39:41,FALSE,NA,"1597782387630673920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kingflash007",3511,TRUE,FALSE,NA,NA
"675","RT @bsk5496: Noww thats a screammmer! Swaaaggg written all over with Vijay, Thalapathy swag this! Andha hand la tea glass giving a local fl…",FALSE,0,NA,2022-11-30 02:39:39,FALSE,NA,"1597782381653422080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","David_Bilaaaaa",51,TRUE,FALSE,NA,NA
"676","@dom_lucre Uber is giving free rides to vote. We know what that's all about. For Walker to win, Republicans need to step it up.",FALSE,0,"dom_lucre",2022-11-30 02:39:36,FALSE,"1597454143375147008","1597782369183768577","3096147528","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GG15890",0,FALSE,FALSE,NA,NA
"677","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:39:28,FALSE,NA,"1597782334513631232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jcgibbys",50,TRUE,FALSE,NA,NA
"678","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 02:39:26,FALSE,NA,"1597782326489927680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Prabak02011994",276,TRUE,FALSE,NA,NA
"679","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:39:26,FALSE,NA,"1597782325198454784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonUllery",50,TRUE,FALSE,NA,NA
"680","i feel like uber facts be talking out the ass sometimes",FALSE,0,NA,2022-11-30 02:39:24,FALSE,NA,"1597782318667730946",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ethrealish",0,FALSE,FALSE,NA,NA
"681","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:39:19,FALSE,NA,"1597782297612554241",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","peasantpam",50,TRUE,FALSE,NA,NA
"682","@Paulalou1 We're sorry to hear that you haven't received your order. Please send us a DM with the phone number, ema… https://t.co/AyfYahnj4F",FALSE,0,"Paulalou1",2022-11-30 02:39:18,TRUE,"1597780808068370440","1597782290343645190","598944218","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
"683","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:39:15,FALSE,NA,"1597782280088748032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lmkbs",3511,TRUE,FALSE,NA,NA
"684","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:39:15,FALSE,NA,"1597782278733967360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valchurie_",3511,TRUE,FALSE,NA,NA
"685","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:39:05,FALSE,NA,"1597782235973062656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LOUisButIsnt",3511,TRUE,FALSE,NA,NA
"686","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:39:04,FALSE,NA,"1597782234450333696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GhanamandawuroG",3511,TRUE,FALSE,NA,NA
"687","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 02:39:01,FALSE,NA,"1597782219535572994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fraudbuster77",50,TRUE,FALSE,NA,NA
"688","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:39:00,FALSE,NA,"1597782215907495936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FelipeHero23",3511,TRUE,FALSE,NA,NA
"689","You can’t even get in a LYFT or Uber without knowing if you’re gonna get kidnapped or robbed at gun point in Baltim… https://t.co/YsT64BFOnj",FALSE,3,NA,2022-11-30 02:39:00,TRUE,NA,"1597782215001223168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OutspokenRepub2",0,FALSE,FALSE,NA,NA
"690","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 02:38:59,FALSE,NA,"1597782212115431426",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRedRonnin",3511,TRUE,FALSE,NA,NA
